ISCO,job_title,category,category_label
8151,engine head tenter,18,Stationary plant and machine operators
2652,lead vocalist,8,"Legal, social and cultural professionals"
1345,school deputy head,2,Production and specialised services managers
8141,rubber washer,18,Stationary plant and machine operators
7314,bat maker,15,Handicraft and printing workers
2163,CAD design expert,3,Science and engineering professionals
7223,centreless grinder,14,"Metal, machinery and related trades workers"
1324,hides,2,Production and specialised services managers
2424,youth development officer,6,Business and administration professionals
1345,education programme coordinator,2,Production and specialised services managers
2165,hydrographic research analyst,3,Science and engineering professionals
3214,hearing aid service technician,4,Health associate professionals
3353,social security fraud inspector,6,Business and administration associate professionals
3331,graduate import specialist in furniture,6,Business and administration associate professionals
5131,conference and banqueting assistant,10,Personal service workers
210,quartermaster,0,Non-commissioned armed forces officers
7516,curing room operative,17,"Food processing, wood working, garment and other craft and related trades workers"
9313,bricksetter's labourer,22,"Labourers in mining, construction, manufacturing and transport"
6112,hops producer,12,Market-oriented skilled agricultural workers
7535,skin and hide operator,17,"Food processing, wood working, garment and other craft and related trades workers"
8131,glue boiler,18,Stationary plant and machine operators
8142,plastic blow moulding machine operative,18,Stationary plant and machine operators
7522,wooden template maker,17,"Food processing, wood working, garment and other craft and related trades workers"
7322,multilith printer,15,Handicraft and printing workers
3412,court-appointed guardian,8,"Legal, social, cultural and related associate professionals"
3322,renewable energy sales representative,6,Business and administration associate professionals
8131,granulation machine operative,18,Stationary plant and machine operators
3331,trainee import specialist in hardware,6,Business and administration associate professionals
2422,attaché,6,Business and administration professionals
5249,rental service desk clerk in construction and civil engineering machinery,11,Sales workers
7549,fancy goods maker,17,"Food processing, wood working, garment and other craft and related trades workers"
5222,retail supervisor,11,Sales workers
7311,micrometer assembler,15,Handicraft and printing workers
2166,3D modeller,3,Science and engineering professionals
1324,trainee logistics manager,2,Production and specialised services managers
9329,knocker-off,22,"Labourers in mining, construction, manufacturing and transport"
2151,electro mechanics engineer,3,Science and engineering professionals
2351,curriculum support administrator,5,Teaching professionals
3112,topographic survey technician,3,Science and engineering associate professionals
2152,hardware engineer,3,Science and engineering professionals
2423,skills trainer,6,Business and administration professionals
3423,outdoor pursuits instructor,8,"Legal, social, cultural and related associate professionals"
9411,pizzaiolo,21,Food preparation assistants
1323,master of works,2,Production and specialised services managers
7522,tapeless jointer,17,"Food processing, wood working, garment and other craft and related trades workers"
5246,mess room maid,11,Sales workers
2269,technologist in radiotherapy,4,Health professionals
2144,air conditioning engineer,3,Science and engineering professionals
2144,precision engineering specialist,3,Science and engineering professionals
3252,clinical coder,4,Health associate professionals
7536,bag manufacturer,17,"Food processing, wood working, garment and other craft and related trades workers"
3112,site safety advisor,3,Science and engineering associate professionals
2411,audit consultant,6,Business and administration professionals
8121,box spring maker,18,Stationary plant and machine operators
5222,service centre supervisor,11,Sales workers
8122,spray metalliser,18,Stationary plant and machine operators
2641,documentation specialist,8,"Legal, social and cultural professionals"
7543,surgical instruments inspector,17,"Food processing, wood working, garment and other craft and related trades workers"
5329,hospital stretcher carrier,10,Personal care workers
3334,property transactions supervisor,6,Business and administration associate professionals
3433,computer tape librarian,8,"Legal, social, cultural and related associate professionals"
8181,clay products dry kiln operator,18,Stationary plant and machine operators
