,occupation_name,state_name,label,value
968,Cleaners and helpers,Michigan,employment,0.018030687352204092
969,Commissioned armed forces officers,Michigan,employment,0.003722219715916773
970,Drivers and mobile plant operators,Michigan,employment,0.010525934027633826
971,Electrical and Electronics Trades Workers,Michigan,employment,0.007300485368690518
972,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Michigan,employment,0.007614455139020526
973,General and keyboard clerks,Michigan,employment,0.030240261765046125
974,Handicraft and printing workers,Michigan,employment,0.004335540882989468
975,Health professionals,Michigan,employment,0.025061070653746614
976,Information and communications technology professionals,Michigan,employment,0.01297877075957812
977,"Labourers in mining, construction, manufacturing and transport",Michigan,employment,0.015996039225251616
978,"Legal, social and cultural professionals",Michigan,employment,0.018821636578300084
979,Market-oriented skilled agricultural workers,Michigan,employment,0.006438536967895776
980,"Metal, machinery and related trades workers",Michigan,employment,0.016434461052800834
981,Personal service workers,Michigan,employment,0.030836111873768477
982,Production and Specialized Services Managers,Michigan,employment,0.015886657953899784
983,Sales workers,Michigan,employment,0.02031806024971886
984,Science and engineering professionals,Michigan,employment,0.016967410313651777
985,Stationary plant and machine operators,Michigan,employment,0.011277079642491677
986,Teaching professionals,Michigan,employment,0.01696627101689806
987,Assemblers,Michigan,job_offer_data,0.005863574063416685
988,Building and Related Trades Workers (excluding Electricians),Michigan,job_offer_data,0.013337989686120795
989,Business and administration professionals,Michigan,job_offer_data,0.02550926944121346
990,"Chief executives, senior officials and legislators",Michigan,job_offer_data,0.018661447040612504
991,Cleaners and helpers,Michigan,job_offer_data,0.017969725098348592
992,Commissioned armed forces officers,Michigan,job_offer_data,0.0035946522714758403
993,Drivers and mobile plant operators,Michigan,job_offer_data,0.010477361241466676
994,Electrical and Electronics Trades Workers,Michigan,job_offer_data,0.0073109251341505425
995,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Michigan,job_offer_data,0.007569320117161684
996,General and keyboard clerks,Michigan,job_offer_data,0.030240462062326764
997,Handicraft and printing workers,Michigan,job_offer_data,0.0041775707801728875
998,Health professionals,Michigan,job_offer_data,0.025059751006223294
999,Information and communications technology professionals,Michigan,job_offer_data,0.013003751269727033
1000,"Labourers in mining, construction, manufacturing and transport",Michigan,job_offer_data,0.015965801801735374
1001,"Legal, social and cultural professionals",Michigan,job_offer_data,0.018784409739182866
1002,Market-oriented skilled agricultural workers,Michigan,job_offer_data,0.006318390311517324
1003,"Metal, machinery and related trades workers",Michigan,job_offer_data,0.01634460351516664
1004,Personal service workers,Michigan,job_offer_data,0.030956644820768705
1005,Production and Specialized Services Managers,Michigan,job_offer_data,0.01592244120114392
1006,Sales workers,Michigan,job_offer_data,0.020268036879225165
1007,Science and engineering professionals,Michigan,job_offer_data,0.01708277830451504
1008,Stationary plant and machine operators,Michigan,job_offer_data,0.011137495138884764
1009,Teaching professionals,Michigan,job_offer_data,0.01685621059425463
1010,Building and Related Trades Workers (excluding Electricians),Minnesota,employment,0.01403443410617985
1011,Business and administration professionals,Minnesota,employment,0.024937900856439092
1012,"Chief executives, senior officials and legislators",Minnesota,employment,0.018804813242626943
1013,Cleaners and helpers,Minnesota,employment,0.01289863550488042
1014,Commissioned armed forces officers,Minnesota,employment,0.0036121444863690872
1015,Drivers and mobile plant operators,Minnesota,employment,0.010926525469080193
1016,Electrical and Electronics Trades Workers,Minnesota,employment,0.007276077372688664
1017,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Minnesota,employment,0.010195387008396482
1018,General and keyboard clerks,Minnesota,employment,0.014482972985041817
1019,Handicraft and printing workers,Minnesota,employment,0.0037561223835760023
1020,Health professionals,Minnesota,employment,0.014150851733059615
1021,Information and communications technology professionals,Minnesota,employment,0.009501535369998983
1022,"Labourers in mining, construction, manufacturing and transport",Minnesota,employment,0.018374589643011533
1023,"Legal, social and cultural professionals",Minnesota,employment,0.016926687709565454
1024,Market-oriented skilled agricultural workers,Minnesota,employment,0.003417593079527421
1025,"Metal, machinery and related trades workers",Minnesota,employment,0.012632025937237982
1026,Personal service workers,Minnesota,employment,0.020739004453997
1027,Production and Specialized Services Managers,Minnesota,employment,0.01120058115538939
1028,Sales workers,Minnesota,employment,0.01117001177378227
1029,Science and engineering professionals,Minnesota,employment,0.011644143800968305
1030,Stationary plant and machine operators,Minnesota,employment,0.00480520705296776
1031,Teaching professionals,Minnesota,employment,0.014148792484956547
1032,Building and Related Trades Workers (excluding Electricians),Minnesota,job_offer_data,0.014016376999879034
1033,Business and administration professionals,Minnesota,job_offer_data,0.024917953136820204
1034,"Chief executives, senior officials and legislators",Minnesota,job_offer_data,0.01881172830059278
1035,Cleaners and helpers,Minnesota,job_offer_data,0.012891215646456832
1036,Commissioned armed forces officers,Minnesota,job_offer_data,0.0036022724658924875
1037,Drivers and mobile plant operators,Minnesota,job_offer_data,0.010915702326051595
1038,Electrical and Electronics Trades Workers,Minnesota,job_offer_data,0.007265326243171231
1039,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Minnesota,job_offer_data,0.01017869633899058
1040,General and keyboard clerks,Minnesota,job_offer_data,0.014491211239281676
1041,Handicraft and printing workers,Minnesota,job_offer_data,0.0037432609371553546
1042,Health professionals,Minnesota,job_offer_data,0.014110830834190765
1043,Information and communications technology professionals,Minnesota,job_offer_data,0.009513527662260287
1044,"Labourers in mining, construction, manufacturing and transport",Minnesota,job_offer_data,0.018368956208057292
1045,"Legal, social and cultural professionals",Minnesota,job_offer_data,0.01691048222178799
1046,Market-oriented skilled agricultural workers,Minnesota,job_offer_data,0.003398977641963983
1047,"Metal, machinery and related trades workers",Minnesota,job_offer_data,0.01261204951987653
1048,Personal service workers,Minnesota,job_offer_data,0.020745587467544638
1049,Production and Specialized Services Managers,Minnesota,job_offer_data,0.011199189541480902
1050,Sales workers,Minnesota,job_offer_data,0.011160712931410398
1051,Science and engineering professionals,Minnesota,job_offer_data,0.011653697806762212
1052,Stationary plant and machine operators,Minnesota,job_offer_data,0.004794220605391528
1053,Teaching professionals,Minnesota,job_offer_data,0.014141963249119417
1054,Assemblers,Mississippi,employment,0.0013627925268245912
1055,Building and Related Trades Workers (excluding Electricians),Mississippi,employment,0.004647238784568894
1056,Business and administration professionals,Mississippi,employment,0.004953444184657839
1057,"Chief executives, senior officials and legislators",Mississippi,employment,0.005611288828459004
1058,Cleaners and helpers,Mississippi,employment,0.005297114779481959
1059,Drivers and mobile plant operators,Mississippi,employment,0.005253408882514359
1060,Electrical and Electronics Trades Workers,Mississippi,employment,0.001719603028633084
1061,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Mississippi,employment,0.0039959324832798335
1062,General and keyboard clerks,Mississippi,employment,0.006414468846167346
1063,Handicraft and printing workers,Mississippi,employment,0.0014524310541148679
1064,Health professionals,Mississippi,employment,0.005565644618298175
1065,Information and communications technology professionals,Mississippi,employment,0.002669854185622489
1066,"Labourers in mining, construction, manufacturing and transport",Mississippi,employment,0.007351432769828034
1067,"Legal, social and cultural professionals",Mississippi,employment,0.005092503490237482
1068,Market-oriented skilled agricultural workers,Mississippi,employment,0.002165225272311478
1069,"Metal, machinery and related trades workers",Mississippi,employment,0.0064369656765692045
1070,Personal service workers,Mississippi,employment,0.011009427017468999
1071,Production and Specialized Services Managers,Mississippi,employment,0.004616195551642959
1072,Sales workers,Mississippi,employment,0.007183413958320611
1073,Science and engineering professionals,Mississippi,employment,0.004320305169326989
1074,Stationary plant and machine operators,Mississippi,employment,0.0027517216752194146
1075,Teaching professionals,Mississippi,employment,0.005225244356990347
1076,Assemblers,Mississippi,job_offer_data,0.0013308462555229337
1077,Building and Related Trades Workers (excluding Electricians),Mississippi,job_offer_data,0.00463649347271056
1078,Business and administration professionals,Mississippi,job_offer_data,0.00493035541899417
1079,"Chief executives, senior officials and legislators",Mississippi,job_offer_data,0.005608545538501685
